uf,ano,mes,temp_media_mensal,temp_minima_mensal,temp_minima_absoluta,radiacao_kwh_m2_dia,amplitude_termica_diaria,n_dias,regiao_br,cop_ashp_agua,energia_solar_util_kwh_m2_dia,consumo_comercial_mwh,consumo_industrial_mwh,consumo_residencial_mwh,n_domicilios,consumo_resid_por_domicilio
RR,2023,2,27.005952290126256,23.34643,21.6,5.0475354,8.314286,28,Norte,3.6337,2.5238,21194.315,2404.682,48995.94,177418.0,0.27616104341160425
RR,2023,3,28.310618246755293,23.925806,21.6,5.8149204,9.648387,31,Norte,3.7087,2.9075,24872.61,2426.458,57339.576,177418.0,0.32318916908092754
RR,2023,4,27.90999976264106,23.913334,21.6,5.2303147,9.243333,30,Norte,3.6855,2.6152,23107.813,2506.972,55912.053,177418.0,0.31514306891070804
RR,2023,5,26.836021587412844,23.67742,21.7,4.440431,7.593549,31,Norte,3.624,2.2202,23452.78,2632.841,54598.593,177418.0,0.30773987419540294
RR,2023,6,26.22222222222222,23.18,22.0,4.3916693,7.6,30,Norte,3.5893,2.1958,22501.494,2524.781,53100.859,177418.0,0.29929803627591334
RR,2023,7,26.431585988690777,23.009678,22.0,5.015433,8.645162,31,Norte,3.6011,2.5077,22240.96,2316.717,48949.879,177418.0,0.2759014248836082
RR,2023,8,27.895570319995542,23.742105,22.4,5.659496,10.068421,31,Norte,3.6847,2.8297,26454.677,2841.357,60958.721,177418.0,0.3435881421276308
RR,2023,9,,,,,,30,Norte,,,26747.63,2575.775,67650.01,177418.0,0.3813029681317566
RR,2023,10,,,,,,31,Norte,,,26993.195,2712.65,68686.623,177418.0,0.3871457405674735
RR,2023,11,29.712083435058595,25.42,24.1,4.9690776,9.469999,30,Norte,3.7909,2.4845,26314.064,2947.61,66378.48,177418.0,0.3741361079484607
RR,2023,12,29.269758162959928,24.909678,22.6,5.154398,10.077419,31,Norte,3.7648,2.5772,24974.403,2656.373,61315.181,177418.0,0.34559729565207586
RR,2024,1,29.543951711347027,24.925806,22.4,5.6445804,10.158064,31,Norte,3.781,2.8223,25769.867,2727.392,68297.509,177418.0,0.38495253581936445
RR,2024,2,30.30071846095995,25.424137,23.2,5.7742815,10.341379,29,Norte,3.8259,2.8871,24858.189,2686.715,65564.225,177418.0,0.3695466356288539
RR,2024,3,30.93991942046792,26.21613,24.1,5.5515966,9.845161,31,Norte,3.8643,2.7758,26004.331,2548.298,66993.209,177418.0,0.37760097058923
RR,2024,4,29.234305402967664,25.109999,22.8,5.1157446,9.03,30,Norte,3.7627,2.5579,26729.506,2710.683,75009.821,177418.0,0.42278585600108215
RR,2024,5,28.142877391558727,25.396667,23.5,3.9647825,5.35,31,Norte,3.699,1.9824,24591.661,2929.76,62805.145,177418.0,0.35399533869167726
RR,2024,6,28.403287045771027,25.03,23.1,3.9835687,5.7733335,30,Norte,3.7141,1.9918,21561.076,2303.678,51177.166,177418.0,0.28845532020426334
RR,2024,7,28.33572684108104,24.993547,22.8,3.915967,5.83871,31,Norte,3.7102,1.958,23419.264,2698.015,57610.164,177418.0,0.32471431309111815
RR,2024,8,30.168704680783463,26.129032,21.3,5.1181326,6.967742,31,Norte,3.8181,2.5591,25300.635,2781.74,61337.112,177418.0,0.3457209076869314
RR,2024,9,29.420744197435205,24.47,21.9,6.2791934,10.623333,30,Norte,3.7737,3.1396,26569.153,3118.604,70798.11,177418.0,0.3990469399948145
RR,2024,10,29.68548387096774,24.532259,22.5,6.14945,11.464516,31,Norte,3.7893,3.0747,27754.521,3172.561,73755.827,177418.0,0.4157178358452919
RR,2024,11,29.54319449530708,24.906668,21.4,5.767789,10.4,30,Norte,3.7809,2.8839,27454.234,2743.716,77267.026,177418.0,0.4355083813367302
RR,2024,12,28.81465066889281,24.919355,23.9,5.4575434,8.577419,31,Norte,3.7381,2.7288,26970.218,2932.432,74638.73,177418.0,0.42069423621053104
RR,2025,1,28.301075186780704,24.187096,22.2,5.3767347,9.032258,31,Norte,3.7081,2.6884,25518.994,2890.68,70630.231,177418.0,0.39810070567811606
RR,2025,2,28.10922604515439,24.453571,22.7,5.244022,8.228571,28,Norte,3.697,2.622,23449.129,2821.46,60965.911,177418.0,0.3436286678916457
RR,2025,3,28.23893667671431,24.503225,21.5,5.4079766,8.109677,31,Norte,3.7045,2.704,24864.144,2881.112,64211.775,177418.0,0.361923677417173
RR,2025,4,28.506303750398523,25.053333,22.4,4.8259063,6.3966665,30,Norte,3.7201,2.413,24867.126,2938.679,64747.098,177418.0,0.3649409755492678
RR,2025,5,28.24539266186372,24.996668,23.3,4.0436897,5.903333,31,Norte,3.7049,2.0218,24639.892,2950.611,61585.159,177418.0,0.34711900145419294
RR,2025,6,28.58387920245693,25.32,23.6,4.4054427,5.6766667,30,Norte,3.7246,2.2027,24141.954,2610.106,60056.59,177418.0,0.3385033649347868
RR,2025,7,28.11774437532397,24.654839,21.6,4.2429905,6.125807,31,Norte,3.6975,2.1215,24455.912,2354.855,61466.165,177418.0,0.34644830287794925
RR,2025,8,29.646086131336048,25.3,21.5,5.1519437,7.409678,31,Norte,3.787,2.576,25666.549,3129.336,61457.359,177418.0,0.34639866868074265
RR,2025,9,31.18495014004364,26.626667,23.0,5.9989843,8.536667,30,Norte,3.8791,2.9995,28103.707,3226.267,72681.339,177418.0,0.40966158450664536
RR,2025,10,29.321810019356867,26.14,25.4,4.84641,6.000001,31,Norte,3.7678,2.4232,28242.541,3017.79,74129.043,177418.0,0.4178214330000338
RR,2025,11,,,,,,30,Norte,,,29428.998,2879.738,76479.454,177418.0,0.4310693052565129
RR,2025,12,,,,,,31,Norte,,,27754.734,3178.529,73835.847,177418.0,0.4161688611076666
RS,2021,1,23.10178310525813,18.723946,9.5,5.842362,9.475019,31,Sul,3.4178,2.9212,439008.244,801947.949,890178.524,4256082.0,0.20915445802031069
RS,2021,2,22.03882492864013,17.286472,8.8,6.119918,10.2464905,28,Sul,3.3612,3.06,446844.043,829742.76,826217.539,4256082.0,0.19412632063949894
RS,2021,3,21.543740010745275,17.354496,8.7,4.756231,9.44155,31,Sul,3.3352,2.3781,419111.869,832381.12,853404.326,4256082.0,0.20051407045258995
RS,2021,4,19.38168293477437,14.761911,3.1,4.3601513,10.243274,30,Sul,3.2241,2.1801,409144.267,944781.799,786919.638,4256082.0,0.18489296916741738
RS,2021,5,13.984772080546636,9.259133,-1.5,3.2461946,10.374923,31,Sul,2.9641,1.6231,394825.528,888036.341,741832.305,4256082.0,0.17429934503141623
RS,2021,6,12.733692276029156,9.11885,-2.9,2.4225876,7.854553,30,Sul,2.9074,1.2113,354024.284,872915.49,712303.283,4256082.0,0.16736126865036907
RS,2021,7,12.396958574903032,7.4097414,-4.6,3.3871524,10.976935,31,Sul,2.8923,1.6936,361621.33,870497.269,773042.51,4256082.0,0.18163242860452408
RS,2021,8,15.311973098109606,10.911093,-1.7,3.3629827,9.770892,31,Sul,3.0258,1.6815,371392.696,882567.54,772396.007,4256082.0,0.18148052763081163
RS,2021,9,17.05697047138897,13.148905,2.4,3.8435507,8.544698,30,Sul,3.1091,1.9218,341160.738,875065.768,652915.46,4256082.0,0.15340763171386265
RS,2021,10,18.22719235366473,13.23221,3.4,5.470759,10.40074,31,Sul,3.1664,2.7354,363071.667,858105.033,688941.013,4256082.0,0.16187211924018383
RS,2021,11,20.90774028155889,15.652177,5.7,6.206421,10.971377,30,Sul,3.3021,3.1032,405770.589,858757.718,743049.923,4256082.0,0.1745854339742514
RS,2021,12,22.80113770834009,17.040133,7.5,7.2005205,12.032287,31,Sul,3.4017,3.6003,440876.74,825363.995,785886.382,4256082.0,0.18465019752908896
RS,2022,1,25.39437315268364,19.863384,8.8,6.6378765,11.854155,31,Sul,3.543,3.3189,481317.704,811194.663,903875.036,4256082.0,0.21237256143091227
RS,2022,2,23.77378481009244,18.223907,8.3,6.2013597,11.91909,28,Sul,3.454,3.1007,489692.767,803645.697,895713.693,4256082.0,0.21045498958901637
RS,2022,3,20.97212558127604,16.659754,2.5,4.5570908,9.601633,31,Sul,3.3055,2.2785,484735.525,845536.165,897448.319,4256082.0,0.21086255363500986
RS,2022,4,18.173285295561865,13.93506,2.8,3.7857049,9.206451,30,Sul,3.1638,1.8929,430230.691,892661.07,724283.753,4256082.0,0.17017617447220237
RS,2022,5,13.821426185020869,10.167763,-1.7,2.7410965,7.8163652,31,Sul,2.9566,1.3705,383941.804,815548.777,690807.498,4256082.0,0.16231066459715768
RS,2022,6,11.735998929681177,7.990052,-3.6,2.381609,7.9323735,30,Sul,2.8631,1.1908,382844.31,858722.334,774198.205,4256082.0,0.1819039682506117
RS,2022,7,15.553936876497174,11.464827,-0.1,2.5194385,8.987314,31,Sul,3.0372,1.2597,387416.378,864968.006,802479.088,4256082.0,0.1885487845393956
RS,2022,8,13.454515808415342,9.013216,-2.8,3.601544,9.868869,31,Sul,2.9399,1.8008,382542.652,867452.127,750280.008,4256082.0,0.1762841994115715
RS,2022,9,14.465866399172263,9.851473,-2.3,4.433396,9.810966,30,Sul,2.9863,2.2167,373496.791,873008.273,754998.582,4256082.0,0.17739286555099268
RS,2022,10,17.243477056021355,12.683859,2.5,5.240782,9.913513,31,Sul,3.1181,2.6204,367924.529,820085.22,711902.165,4256082.0,0.16726702281581982
RS,2022,11,19.83690830222048,14.171805,0.3,7.0969815,11.603331,30,Sul,3.2472,3.5485,394981.213,838192.955,762705.235,4256082.0,0.17920360439484012
RS,2022,12,23.10146452268226,17.627356,7.8,7.153453,11.54725,31,Sul,3.4178,3.5767,478771.788,793051.017,941661.844,4256082.0,0.2212508696965895
RS,2023,1,24.6835324378776,19.185547,8.7,6.9476376,11.744901,31,Sul,3.5037,3.4738,486490.361,748261.729,922863.026,4256082.0,0.21683393928970351
RS,2023,2,23.303123585275184,17.93626,5.5,6.1774383,11.429349,28,Sul,3.4286,3.0887,517115.288,708309.082,1048480.404,4256082.0,0.24634873200281385
RS,2023,3,23.820993532264232,19.588783,9.4,5.0724473,9.728005,31,Sul,3.4566,2.5362,501374.927,921330.78,990447.127,4256082.0,0.23271335632161222
RS,2023,4,18.691259375369704,14.13702,3.2,4.051372,9.994547,30,Sul,3.1895,2.0257,499426.456,947107.67,911390.511,4256082.0,0.21413838149734898
RS,2023,5,16.77766056425985,12.751686,2.2,2.9039555,8.878758,31,Sul,3.0956,1.452,412822.622,832544.097,760430.975,4256082.0,0.17866924908871587
RS,2023,6,14.7809270930679,10.763974,-2.4,2.5362809,8.719467,30,Sul,3.0009,1.2681,402680.687,857285.499,780062.636,4256082.0,0.18328186252050596
RS,2023,7,14.07967451913337,10.484905,-2.0,2.6831381,7.9824686,31,Sul,2.9685,1.3416,394151.556,826843.706,837209.7,4256082.0,0.19670901547479583
RS,2023,8,15.50561708417678,10.44513,-2.7,3.9028177,11.019768,31,Sul,3.0349,1.9514,397035.348,847081.996,814228.659,4256082.0,0.1913094388219024
RS,2023,9,17.308353035831754,13.59553,-0.1,3.3084671,8.270681,30,Sul,3.1213,1.6542,394200.154,871055.027,803368.74,4256082.0,0.1887578152864536
RS,2023,10,17.679517476033748,13.688937,2.0,4.5507536,8.678814,31,Sul,3.1394,2.2754,393990.81,844001.485,783241.161,4256082.0,0.1840286820131755
RS,2023,11,20.52355721055609,16.326054,4.4,5.038843,9.101303,30,Sul,3.2823,2.5194,420461.423,875029.158,811094.811,4256082.0,0.19057311654239745
RS,2023,12,22.72695763952592,18.371578,7.4,5.8937607,9.538839,31,Sul,3.3977,2.9469,490987.005,810700.836,945075.19,4256082.0,0.2220528622333874
RS,2024,1,22.68953824786468,18.363684,8.7,6.1896963,9.455811,31,Sul,3.3957,3.0948,505840.816,778044.378,973375.629,4256082.0,0.22870227335845503
RS,2024,2,24.29064126809817,20.03239,10.5,5.8442974,9.693861,29,Sul,3.4821,2.9221,524734.681,824057.622,1044850.471,4256082.0,0.24549585064385507
RS,2024,3,22.48915466506184,18.117441,8.5,5.0010805,9.815868,31,Sul,3.3851,2.5005,535265.673,883569.295,1048326.194,4256082.0,0.24631249914827769
RS,2024,4,20.357417745141888,16.780094,5.2,3.3130288,8.08049,30,Sul,3.2738,1.6565,506085.953,880983.968,916651.829,4256082.0,0.21537456961590495
RS,2024,5,14.985304536343396,11.804335,0.2,2.3722172,6.876517,31,Sul,3.0104,1.1861,419759.206,820137.253,800349.571,4256082.0,0.18804843774156607
RS,2024,6,16.172113479872472,12.562726,-4.5,2.6511688,8.149408,30,Sul,3.0665,1.3256,392049.356,803815.855,846836.327,4256082.0,0.1989708673376124
RS,2024,7,12.340548705452706,8.496791,-4.2,2.6931267,8.584722,31,Sul,2.8898,1.3466,375670.486,856277.308,877775.369,4256082.0,0.20624023902734956
RS,2024,8,14.427992234544202,10.286615,-3.2,3.1100633,9.308769,31,Sul,2.9845,1.555,452471.118,934222.257,977560.114,4256082.0,0.22968545107918503
RS,2024,9,17.892573069820127,13.633172,0.2,3.787071,9.503526,30,Sul,3.1499,1.8935,413829.417,925982.397,869455.304,4256082.0,0.20428537420096698
RS,2024,10,19.386458761133888,14.94259,-3.5,5.145024,9.667447,31,Sul,3.2244,2.5725,434088.45,863670.11,857443.838,4256082.0,0.20146318562471305
RS,2024,11,21.746242824396585,17.26808,-1.7,5.401752,9.76992,30,Sul,3.3459,2.7009,480680.307,883132.168,917313.395,4256082.0,0.2155300097601503
RS,2024,12,21.022360604246234,16.14824,4.4,6.39257,10.333516,31,Sul,3.3081,3.1963,499357.409,819457.411,947600.435,4256082.0,0.22264618844279788
RS,2025,1,23.643809633999584,18.435398,9.5,6.7601566,11.261303,31,Sul,3.447,3.3801,499204.832,746394.314,988390.478,4256082.0,0.232230130434517
RS,2025,2,25.064723187594407,20.106062,5.7,5.9844813,11.185973,28,Sul,3.5247,2.9922,564809.52,811564.332,1179275.185,4256082.0,0.2770799963440554
RS,2025,3,23.11895865302309,18.153028,8.1,5.335298,10.995519,31,Sul,3.4187,2.6676,575937.105,874197.113,1222329.666,4256082.0,0.2871959858856103
RS,2025,4,17.971752812865837,13.605742,2.8,3.945285,9.661396,30,Sul,3.1538,1.9726,508618.107,930820.477,911651.736,4256082.0,0.21419975836931715
RS,2025,5,16.468833877682297,12.599219,0.0,2.9409468,8.7274065,31,Sul,3.0807,1.4705,447757.851,899241.614,840849.039,4256082.0,0.19756410684756542
RS,2025,6,11.43650651774023,7.878996,-4.9,2.2416356,7.6841073,30,Sul,2.8499,1.1208,427235.581,881746.619,898871.831,4256082.0,0.2111970189954047
RS,2025,7,11.894321559459971,7.7100554,-8.9,2.7741508,9.608948,31,Sul,2.87,1.3871,435750.672,870260.064,1049525.702,4256082.0,0.2465943330039224
RS,2025,8,13.654104159500376,9.380208,-9.2,3.157858,9.358958,31,Sul,2.949,1.5789,429398.763,933322.788,951769.248,4256082.0,0.2236256839036466
RS,2025,9,16.13380718652445,11.819134,0.7,4.0465074,9.317548,30,Sul,3.0647,2.0233,421368.8,905685.293,891892.12,4256082.0,0.20955708090210667
RS,2025,10,18.036706865375688,13.617707,1.1,4.9695215,9.391283,31,Sul,3.157,2.4848,425675.208,920806.516,874519.239,4256082.0,0.20547518562847236
RS,2025,11,19.874161511558068,14.6769495,2.3,6.4479914,10.874161,30,Sul,3.2491,3.224,445779.361,917182.992,845789.726,4256082.0,0.19872496018638738
RS,2025,12,23.39792343533493,18.730007,2.2,6.263087,10.0542145,31,Sul,3.4337,3.1315,514755.218,846959.673,1030748.994,4256082.0,0.24218259751574334
SC,2021,1,21.42415205699213,18.577951,6.5,4.3744726,6.675249,31,Sul,3.329,2.1872,379705.984,878215.951,631959.176,2806100.0,0.22520907166530058
SC,2021,2,21.01080843614529,16.552092,5.6,6.0323815,9.720418,28,Sul,3.3075,3.0162,409915.21,931585.114,600565.797,2806100.0,0.2140215234667332
SC,2021,3,21.084858290481524,17.413584,5.7,4.5884056,8.507225,31,Sul,3.3113,2.2942,434545.136,1023943.876,625329.48,2806100.0,0.22284647018994333
SC,2021,4,17.93274588279218,13.705493,0.5,4.252924,9.229564,30,Sul,3.1519,2.1265,413392.099,978814.623,596957.589,2806100.0,0.21273567905634155
SC,2021,5,14.628316271099743,10.090646,-1.6,3.297351,9.940645,31,Sul,2.9938,1.6487,358691.973,967548.255,499607.239,2806100.0,0.17804327678985069
SC,2021,6,12.83411447760096,9.468457,-7.5,2.341471,7.648007,30,Sul,2.9119,1.1707,336144.774,957139.845,504087.427,2806100.0,0.1796398656498343
SC,2021,7,11.80567550549027,6.6075,-8.6,3.4847841,11.328929,31,Sul,2.8661,1.7424,340850.625,982998.332,539951.389,2806100.0,0.19242057980827482
SC,2021,8,15.700241038306126,11.640877,0.5,3.339489,9.085613,31,Sul,3.0441,1.6697,345787.755,1002065.676,533958.134,2806100.0,0.19028478457645842
SC,2021,9,17.29638815506467,13.251845,0.6,3.9979556,9.043495,30,Sul,3.1207,1.999,351131.31,983086.823,506595.377,2806100.0,0.1805336149816471
SC,2021,10,16.767577664729032,13.315108,2.6,4.138194,7.676619,31,Sul,3.0951,2.0691,357981.86,973100.356,509523.322,2806100.0,0.18157703645629164
SC,2021,11,19.56226647019502,15.376007,4.1,5.5403996,9.218235,30,Sul,3.2333,2.7702,377423.064,966147.342,515875.149,2806100.0,0.18384061473219057
SC,2021,12,20.69658040063826,15.996585,4.3,6.2681556,10.309108,31,Sul,3.2912,3.1341,421590.268,906727.483,552570.101,2806100.0,0.19691746587790884
SC,2022,1,22.422169710983265,18.24424,6.0,5.7395415,9.669585,31,Sul,3.3815,2.8698,455487.439,926349.37,665615.305,2806100.0,0.23720298813299598
SC,2022,2,22.14048546021143,17.488361,7.4,6.032905,10.41499,28,Sul,3.3666,3.0165,475491.752,937122.005,690180.592,2806100.0,0.24595723317059262
SC,2022,3,20.47032461086092,17.120712,2.2,4.089057,7.9227505,31,Sul,3.2796,2.0445,490651.708,1017530.416,704348.894,2806100.0,0.25100634118527493
SC,2022,4,17.766367109101424,14.1863165,1.9,3.3375251,7.807719,30,Sul,3.1437,1.6688,435476.195,947521.116,564690.27,2806100.0,0.20123668792986707
SC,2022,5,14.002085305730208,10.543315,-2.9,2.7447047,7.445633,31,Sul,2.9649,1.3724,388556.38,984147.55,526064.316,2806100.0,0.18747169238444816
SC,2022,6,13.054291010615955,9.540417,-3.9,2.3010843,7.341935,30,Sul,2.9218,1.1505,364369.159,969717.09,545648.798,2806100.0,0.1944509454402908
SC,2022,7,15.927836511694696,11.685573,-1.7,3.0234656,9.305732,31,Sul,3.0549,1.5117,364095.357,991411.092,530732.311,2806100.0,0.18913520936531128
SC,2022,8,14.122042005040452,9.945538,-6.4,3.3817785,8.700729,31,Sul,2.9704,1.6909,370185.872,1009396.255,530912.951,2806100.0,0.18919958340757634
SC,2022,9,14.212314261029594,10.361886,-2.5,3.7058356,8.068173,30,Sul,2.9746,1.8529,360175.583,972834.362,535490.107,2806100.0,0.19083072841310003
SC,2022,10,17.422284124074306,13.524509,3.2,4.3875613,8.425653,31,Sul,3.1269,2.1938,370528.318,981638.787,533453.272,2806100.0,0.19010486867894943
SC,2022,11,18.10639099170494,13.3775,-1.2,6.204693,9.807917,30,Sul,3.1604,3.1023,393175.115,958934.655,545631.869,2806100.0,0.19444491251202736
SC,2022,12,21.199601203183423,17.165592,5.1,6.181198,9.088172,31,Sul,3.3173,3.0906,443194.858,884857.922,607538.669,2806100.0,0.21650642136773457
SC,2023,1,21.89260436517776,17.683334,6.2,6.1851234,9.369086,31,Sul,3.3535,3.0926,463512.699,909405.418,647471.648,2806100.0,0.23073719682121094
SC,2023,2,21.35049417023131,17.404613,2.0,5.442651,8.83884,28,Sul,3.3252,2.7213,514240.023,939254.541,780004.936,2806100.0,0.2779676191154984
SC,2023,3,21.82493250582785,18.18656,7.4,4.9977455,8.636022,31,Sul,3.35,2.4989,526340.68,1040185.804,746570.255,2806100.0,0.2660526192936816
SC,2023,4,18.15364040366615,14.37091,0.9,3.9553816,8.334685,30,Sul,3.1628,1.9777,487267.049,970999.071,663621.921,2806100.0,0.23649261287908485
SC,2023,5,16.649860737315763,12.799176,0.5,3.2677095,8.672291,31,Sul,3.0894,1.6339,428656.13,977562.205,590790.728,2806100.0,0.21053801646413173
SC,2023,6,14.619571861593132,10.622003,-0.4,2.820989,8.969817,30,Sul,2.9934,1.4105,403189.508,972853.989,580929.152,2806100.0,0.20702368126581377
SC,2023,7,14.593689025008176,11.294595,-0.8,2.6820197,7.5194592,31,Sul,2.9922,1.341,378577.522,989382.964,554166.151,2806100.0,0.19748624460995687
SC,2023,8,15.779177067887083,11.425485,-1.8,4.2904963,9.746122,31,Sul,3.0478,2.1452,378298.13,1012985.115,524823.431,2806100.0,0.18702948255586044
SC,2023,9,18.49868371955051,14.675732,-0.3,4.5348296,8.745468,30,Sul,3.1799,2.2674,392074.524,986584.003,545512.785,2806100.0,0.19440247496525428
SC,2023,10,17.94469442802759,15.074327,2.7,3.6282728,6.6316957,31,Sul,3.1525,1.8141,421338.991,998550.14,613215.867,2806100.0,0.2185295844766758
SC,2023,11,20.236229810173207,16.506626,2.0,4.7310233,8.264869,30,Sul,3.2676,2.3655,415011.973,991958.803,552278.604,2806100.0,0.19681358611596167
SC,2023,12,22.28581609322203,18.399124,5.3,5.778943,8.79519,31,Sul,3.3743,2.8895,486573.422,915691.935,655377.834,2806100.0,0.23355469655393607
SC,2024,1,21.599276838318307,18.058449,6.9,5.2726226,8.223439,31,Sul,3.3382,2.6363,525610.676,962731.113,798045.396,2806100.0,0.28439663447489394
SC,2024,2,22.866793211936542,19.330542,7.2,5.2168684,8.342036,29,Sul,3.4052,2.6084,553077.341,1016076.156,830998.762,2806100.0,0.29614010976087807
SC,2024,3,22.06268260057008,18.405737,5.6,4.6670995,8.395814,31,Sul,3.3625,2.3335,551726.65,1039922.959,772504.186,2806100.0,0.27529460318591636
SC,2024,4,20.531642652415847,17.312145,3.4,3.3571079,7.361199,30,Sul,3.2827,1.6786,548194.778,1057508.33,774846.747,2806100.0,0.2761294134207619
SC,2024,5,16.864397842815695,13.654291,-1.5,2.5773606,7.1068645,31,Sul,3.0998,1.2887,530575.688,991110.469,691294.317,2806100.0,0.24635412743665588
SC,2024,6,16.30756401263826,12.569697,-5.5,2.7272651,8.453428,30,Sul,3.073,1.3636,512408.274,1012356.515,645462.399,2806100.0,0.23002116781297885
SC,2024,7,13.381258165146264,9.932637,-2.7,2.4704924,7.8733234,31,Sul,2.9366,1.2352,500666.346,1034756.015,590314.034,2806100.0,0.21036813869783685
SC,2024,8,14.887120883876817,10.382275,-4.6,3.669758,10.147563,31,Sul,3.0059,1.8349,499189.22,1054736.473,584258.276,2806100.0,0.208210069491465
SC,2024,9,18.431412777674783,14.233806,1.7,3.9335515,9.545126,30,Sul,3.1765,1.9668,510836.694,1026034.029,541743.886,2806100.0,0.19305936566765264
SC,2024,10,19.028198977422537,15.419749,0.7,4.5487947,8.099373,31,Sul,3.2063,2.2744,536141.963,1100796.013,570080.285,2806100.0,0.20315750864188734
SC,2024,11,20.360764320296745,16.842327,3.6,4.9704394,7.877235,30,Sul,3.274,2.4852,549087.574,1057968.282,602146.633,2806100.0,0.21458488043904353
SC,2024,12,20.52354896501317,16.923334,5.6,5.341364,7.98,31,Sul,3.2823,2.6707,587265.797,887731.47,619594.18,2806100.0,0.22080260147535727
SC,2025,1,22.448490028902537,18.477304,9.9,5.8534307,9.075355,31,Sul,3.3829,2.9267,584603.979,1034592.66,806991.075,2806100.0,0.28758457467659737
SC,2025,2,23.893768515614333,20.019638,13.2,5.612212,9.310822,28,Sul,3.4605,2.8061,616188.973,1024461.289,964375.705,2806100.0,0.34367118242400485
SC,2025,3,22.523588376577266,18.229038,0.0,5.1688094,9.654629,31,Sul,3.3869,2.5844,595191.647,1107727.449,903597.653,2806100.0,0.32201192152809954
SC,2025,4,18.578163432246026,15.009695,3.1,3.6098113,8.066427,30,Sul,3.1838,1.8049,528379.722,1043488.297,712921.83,2806100.0,0.2540614482734044
SC,2025,5,16.893647957435,13.180693,1.9,3.0578494,8.394536,31,Sul,3.1012,1.5289,485308.516,1087160.753,655564.144,2806100.0,0.2336210911941841
SC,2025,6,13.278048008793895,9.9151325,-4.7,2.1683974,7.392229,30,Sul,2.9319,1.0842,434865.326,1029079.871,614512.654,2806100.0,0.2189917159046363
SC,2025,7,12.193902144159656,7.9496956,-3.1,3.1628492,9.852738,31,Sul,2.8833,1.5814,395846.467,1063433.139,676718.487,2806100.0,0.24115979010013897
SC,2025,8,13.888290986170382,10.033056,-1.5,3.1654675,8.720998,31,Sul,2.9597,1.5827,384494.606,1064256.697,607294.982,2806100.0,0.21641957948754498
SC,2025,9,15.860825619929823,11.705308,2.5,4.0577965,9.162633,30,Sul,3.0517,2.0289,440412.916,1063082.887,648025.105,2806100.0,0.23093443034817004
SC,2025,10,17.22277147280731,13.706353,4.5,4.126501,7.6774116,31,Sul,3.1171,2.0633,456879.058,1104278.284,637815.262,2806100.0,0.22729598446242116
SC,2025,11,18.84148940004095,14.596742,5.5,5.6846795,9.493985,30,Sul,3.197,2.8423,474592.498,1041680.643,647748.644,2806100.0,0.23083590891272585
SC,2025,12,22.276690279888275,17.892723,8.7,6.249169,10.009704,31,Sul,3.3738,3.1246,520457.028,936324.929,689855.97,2806100.0,0.24584154876875378
SE,2021,1,26.193937275249496,22.144873,18.2,5.7624273,9.733334,31,Nordeste,3.5877,2.8812,54482.382,89058.717,112150.741,782919.0,0.14324692720447452
SE,2021,2,27.326386066614266,22.524284,19.4,6.571568,11.735001,28,Nordeste,3.652,3.2858,48330.635,92628.398,110493.287,782919.0,0.14112990871341735
SE,2021,3,26.91045530725928,22.24,17.8,6.12847,11.389678,31,Nordeste,3.6282,3.0642,53270.315,102439.806,118736.239,782919.0,0.15165839505747084
SE,2021,4,26.07742164131032,22.495453,19.4,4.8571324,9.131819,30,Nordeste,3.5811,2.4286,50581.542,97709.565,122953.693,782919.0,0.15704522817813849
SE,2021,5,24.037249998358416,21.110655,17.0,4.128201,6.905738,31,Nordeste,3.4683,2.0641,48124.317,101645.889,111143.335,782919.0,0.1419601963932412
SE,2021,6,23.31692632210134,20.188984,14.2,4.0404,7.1135597,30,Nordeste,3.4293,2.0202,46427.186,92410.218,107449.361,782919.0,0.1372419892734753
SE,2021,7,22.67746370614564,20.030895,15.7,3.9385145,6.2390246,31,Nordeste,3.3951,1.9693,46692.564,102715.321,104814.142,782919.0,0.13387609957096458
SE,2021,8,22.62701096754645,19.303333,14.0,4.7393913,7.5316668,31,Nordeste,3.3924,2.3697,46849.283,103815.265,100388.381,782919.0,0.12822320188933975
SE,2021,9,24.60685606472669,21.05565,15.5,5.28994,8.203479,30,Nordeste,3.4995,2.645,48857.673,102858.832,101645.561,782919.0,0.12982896187217324
SE,2021,10,25.931719904804066,22.315,16.6,5.8937583,8.545834,31,Nordeste,3.573,2.9469,52566.328,98431.855,106085.599,782919.0,0.13550009515671482
SE,2021,11,26.56041121656717,23.157759,19.6,5.701923,8.049138,30,Nordeste,3.6084,2.851,53534.564,96773.874,108206.871,782919.0,0.13820953508600506
SE,2021,12,27.08900312989611,23.697958,19.1,5.313168,7.020408,31,Nordeste,3.6384,2.6566,55173.281,108735.866,116126.036,782919.0,0.14832445757479382
SE,2022,1,27.930375611511327,24.094915,20.4,5.0600963,6.881356,31,Nordeste,3.6867,2.53,54724.017,90529.336,116486.589,782919.0,0.14878498158813364
SE,2022,2,28.35160443169664,24.214706,21.3,5.4171805,8.108823,28,Nordeste,3.7111,2.7086,53340.156,93589.864,118042.743,782919.0,0.15077261249248006
SE,2022,3,26.150456444826776,22.96129,21.1,4.678801,6.8999996,31,Nordeste,3.5853,2.3394,56140.108,106182.144,123609.365,782919.0,0.15788269923197676
